State Name,County Name,Religious,Amusement/Real Estate
Oregon,Columbia,88.0,93.0
Oregon,Coos,158.0,159.0
Oregon,Crook,65.0,69.0
Oregon,Curry,47.0,113.0
Oregon,Deschutes,427.0,1438.0
Oregon,Douglas,231.0,255.0
Oregon,Gilliam,10.0,0.0
Oregon,Grant,20.0,22.0
Oregon,Harney,25.0,19.0
Oregon,Hood River,66.0,95.0
Oregon,Jackson,402.0,837.0
Oregon,Jefferson,38.0,58.0
Oregon,Josephine,142.0,236.0
Oregon,Klamath,147.0,172.0
Oregon,Lake,28.0,18.0
Oregon,Lane,785.0,1378.0
Oregon,Lincoln,142.0,166.0
Oregon,Linn,274.0,317.0
Oregon,Malheur,75.0,47.0
Oregon,Marion,695.0,1050.0
Oregon,Morrow,22.0,14.0
Oregon,Multnomah,1100.0,1029.0
Oregon,Polk,132.0,202.0
Oregon,Sherman,8.0,0.0
Oregon,Statewide Oregon,19.0,0.0
Oregon,Tillamook,75.0,95.0
Oregon,Umatilla,152.0,150.0
Oregon,Union,90.0,60.0
Oregon,Wallowa,28.0,49.0
Oregon,Wasco,65.0,84.0
Oregon,Washington,795.0,2298.0
Oregon,Wheeler,0.0,0.0
Oregon,Yamhill,215.0,264.0
Pennsylvania,Adams,257.0,133.0
Pennsylvania,Allegheny,195.0,2011.0
Pennsylvania,Armstrong,242.0,67.0
Pennsylvania,Beaver,434.0,202.0
Pennsylvania,Bedford,166.0,33.0
Pennsylvania,Berks,833.0,672.0
Pennsylvania,Blair,408.0,232.0
Pennsylvania,Bradford,162.0,72.0
Pennsylvania,Bucks,866.0,1752.0
Pennsylvania,Butler,424.0,396.0
Pennsylvania,Cambria,469.0,189.0
Pennsylvania,Cameron,24.0,0.0
Pennsylvania,Carbon,172.0,104.0
Pennsylvania,Centre,391.0,339.0
Pennsylvania,Chester,977.0,1520.0
Pennsylvania,Clarion,120.0,60.0
Pennsylvania,Clearfield,288.0,69.0
Pennsylvania,Clinton,100.0,53.0
Pennsylvania,Columbia,182.0,79.0
Pennsylvania,Crawford,249.0,114.0
Pennsylvania,Cumberland,664.0,522.0
Pennsylvania,Dauphin,1106.0,564.0
Pennsylvania,Delaware,796.0,1178.0
Pennsylvania,Elk,104.0,40.0
Pennsylvania,Erie,648.0,440.0
Pennsylvania,Fayette,332.0,157.0
Pennsylvania,Forest,14.0,0.0
Pennsylvania,Franklin,429.0,246.0
Pennsylvania,Fulton,48.0,4.0
Pennsylvania,Greene,110.0,19.0
Pennsylvania,Huntingdon,153.0,36.0
Pennsylvania,Indiana,244.0,91.0
Pennsylvania,Jefferson,170.0,46.0
Pennsylvania,Juniata,105.0,14.0
Pennsylvania,Lackawanna,403.0,356.0
Pennsylvania,Lancaster,1477.0,916.0
Pennsylvania,Lawrence,257.0,109.0
Pennsylvania,Lebanon,398.0,196.0
Pennsylvania,Lehigh,703.0,764.0
Pennsylvania,Luzerne,572.0,476.0
Pennsylvania,Lycoming,360.0,230.0
Pennsylvania,McKean,144.0,30.0
Pennsylvania,Mercer,332.0,170.0
Pennsylvania,Mifflin,149.0,45.0
Pennsylvania,Monroe,291.0,362.0
Pennsylvania,Montgomery,1716.0,1717.0
Pennsylvania,Montour,62.0,36.0
Pennsylvania,Northampton,570.0,524.0
Pennsylvania,Northumberland,281.0,82.0
Pennsylvania,Perry,138.0,34.0
Pennsylvania,Philadelphia,207.0,817.0
Pennsylvania,Pike,122.0,127.0
Pennsylvania,Potter,61.0,17.0
Pennsylvania,Schuylkill,382.0,142.0
Pennsylvania,Snyder,113.0,38.0
Pennsylvania,Somerset,305.0,86.0
Pennsylvania,Statewide Pennsylvania,16.0,3.0
Pennsylvania,Sullivan,23.0,17.0
Pennsylvania,Susquehanna,84.0,34.0
Pennsylvania,Tioga,132.0,45.0
Pennsylvania,Union,128.0,46.0
Pennsylvania,Venango,206.0,42.0
Pennsylvania,Warren,137.0,44.0
Pennsylvania,Washington,503.0,407.0
Pennsylvania,Wayne,124.0,107.0
Pennsylvania,Westmoreland,900.0,664.0
Pennsylvania,Wyoming,53.0,37.0
Pennsylvania,York,1008.0,690.0
Rhode Island,Bristol,90.0,169.0
Rhode Island,Kent,261.0,430.0
Rhode Island,Newport,216.0,309.0
Rhode Island,Providence,1228.0,1552.0
Rhode Island,Statewide Rhode Island,7.0,0.0
Rhode Island,Washington,282.0,454.0
South Carolina,Abbeville,65.0,6.0
South Carolina,Aiken,344.0,288.0
South Carolina,Allendale,8.0,0.0
South Carolina,Anderson,516.0,355.0
South Carolina,Bamberg,52.0,6.0
South Carolina,Barnwell,75.0,12.0
South Carolina,Beaufort,340.0,1314.0
South Carolina,Berkeley,276.0,525.0
South Carolina,Calhoun,42.0,8.0
South Carolina,Charleston,958.0,1431.0
South Carolina,Cherokee,190.0,70.0
South Carolina,Chester,105.0,27.0
South Carolina,Chesterfield,105.0,40.0
South Carolina,Clarendon,80.0,37.0
South Carolina,Colleton,90.0,76.0
South Carolina,Darlington,186.0,60.0
South Carolina,Dillon,72.0,38.0
South Carolina,Dorchester,193.0,381.0
South Carolina,Edgefield,60.0,28.0
South Carolina,Fairfield,76.0,15.0
South Carolina,Florence,322.0,209.0
South Carolina,Georgetown,212.0,268.0
South Carolina,Greenville,1186.0,2068.0
South Carolina,Greenwood,194.0,96.0
South Carolina,Hampton,38.0,6.0
South Carolina,Horry,544.0,2062.0
South Carolina,Jasper,54.0,59.0
South Carolina,Kershaw,142.0,86.0
South Carolina,Lancaster,226.0,177.0
South Carolina,Laurens,164.0,48.0
South Carolina,Lee,42.0,0.0
South Carolina,Lexington,624.0,697.0
South Carolina,Marion,71.0,20.0
South Carolina,Marlboro,42.0,18.0
South Carolina,McCormick,27.0,7.0
South Carolina,Newberry,111.0,46.0
South Carolina,Oconee,243.0,237.0
South Carolina,Orangeburg,234.0,79.0
South Carolina,Pickens,290.0,235.0
South Carolina,Richland,1040.0,1148.0
South Carolina,Saluda,44.0,6.0
South Carolina,Spartanburg,770.0,610.0
South Carolina,Statewide South Carolina,19.0,8.0
South Carolina,Sumter,200.0,116.0
South Carolina,Union,102.0,22.0
South Carolina,Williamsburg,68.0,16.0
South Carolina,York,593.0,836.0
South Dakota,Aurora,6.0,0.0
South Dakota,Beadle,76.0,57.0
South Dakota,Bennett,6.0,0.0
South Dakota,Bon Homme,24.0,20.0
South Dakota,Brookings,105.0,116.0
South Dakota,Brown,117.0,162.0
South Dakota,Brule,22.0,10.0
South Dakota,Buffalo,0.0,0.0
South Dakota,Butte,25.0,22.0
South Dakota,Campbell,12.0,0.0
South Dakota,Charles Mix,32.0,21.0
South Dakota,Clark,12.0,10.0
South Dakota,Clay,45.0,26.0
South Dakota,Codington,86.0,170.0
South Dakota,Corson,10.0,0.0
South Dakota,Custer,32.0,29.0
South Dakota,Davison,57.0,57.0
South Dakota,Day,24.0,10.0
South Dakota,Deuel,19.0,6.0
South Dakota,Dewey,22.0,0.0
South Dakota,Douglas,12.0,0.0
South Dakota,Edmunds,12.0,12.0
South Dakota,Fall River,37.0,15.0
South Dakota,Faulk,8.0,0.0
South Dakota,Grant,37.0,28.0
South Dakota,Gregory,18.0,14.0
South Dakota,Haakon,6.0,0.0
South Dakota,Hamlin,12.0,0.0
South Dakota,Hand,10.0,6.0
South Dakota,Hanson,8.0,0.0
South Dakota,Harding,6.0,0.0
South Dakota,Hughes,104.0,53.0
South Dakota,Hutchinson,36.0,0.0
South Dakota,Hyde,8.0,0.0
South Dakota,Jackson,0.0,0.0
South Dakota,Jerauld,6.0,0.0
South Dakota,Jones,0.0,0.0
South Dakota,Kingsbury,20.0,8.0
South Dakota,Lake,38.0,33.0
South Dakota,Lawrence,94.0,177.0
South Dakota,Lincoln,128.0,258.0
South Dakota,Lyman,9.0,6.0
South Dakota,Marshall,22.0,6.0
South Dakota,McCook,18.0,11.0
South Dakota,McPherson,12.0,0.0
South Dakota,Meade,51.0,86.0
South Dakota,Mellette,0.0,0.0
South Dakota,Miner,8.0,0.0
South Dakota,Minnehaha,507.0,832.0
South Dakota,Moody,20.0,4.0
South Dakota,Oglala Lakota,16.0,0.0
South Dakota,Pennington,309.0,601.0
South Dakota,Perkins,20.0,0.0
South Dakota,Potter,12.0,0.0
South Dakota,Roberts,34.0,6.0
South Dakota,Sanborn,0.0,0.0
South Dakota,Spink,24.0,16.0
South Dakota,Stanley,16.0,0.0
South Dakota,Statewide South Dakota,11.0,0.0
South Dakota,Sully,8.0,0.0
South Dakota,Todd,10.0,0.0
South Dakota,Tripp,18.0,6.0
South Dakota,Turner,42.0,4.0
South Dakota,Union,39.0,76.0
South Dakota,Walworth,22.0,16.0
South Dakota,Yankton,84.0,75.0
South Dakota,Ziebach,0.0,0.0
Tennessee,Anderson,231.0,122.0
Tennessee,Bedford,89.0,61.0
Tennessee,Benton,42.0,10.0
Tennessee,Bledsoe,14.0,11.0
Tennessee,Blount,308.0,187.0
Tennessee,Bradley,286.0,150.0
Tennessee,Campbell,78.0,64.0
Tennessee,Cannon,27.0,12.0
Tennessee,Carroll,78.0,26.0
Tennessee,Carter,161.0,48.0
Tennessee,Cheatham,68.0,42.0
Tennessee,Chester,44.0,10.0
Tennessee,Claiborne,46.0,43.0
Tennessee,Clay,6.0,8.0
Tennessee,Cocke,76.0,35.0
Tennessee,Coffee,128.0,64.0
Tennessee,Crockett,60.0,11.0
Tennessee,Cumberland,139.0,93.0
Tennessee,Davidson,1974.0,1427.0
Tennessee,DeKalb,34.0,39.0
Tennessee,Decatur,18.0,15.0
Tennessee,Dickson,98.0,53.0
Tennessee,Dyer,88.0,49.0
Tennessee,Fayette,80.0,51.0
Tennessee,Fentress,31.0,18.0
Tennessee,Franklin,109.0,40.0
Tennessee,Gibson,162.0,59.0
Tennessee,Giles,62.0,28.0
Tennessee,Grainger,35.0,17.0
Tennessee,Greene,143.0,67.0
Tennessee,Grundy,20.0,10.0
Tennessee,Hamblen,170.0,91.0
Tennessee,Hamilton,1008.0,970.0
Tennessee,Hancock,0.0,4.0
Tennessee,Hardeman,77.0,4.0
Tennessee,Hardin,66.0,50.0
Tennessee,Hawkins,97.0,54.0
Tennessee,Haywood,80.0,17.0
Tennessee,Henderson,45.0,20.0
Tennessee,Henry,98.0,67.0
Tennessee,Hickman,22.0,3.0
Tennessee,Houston,21.0,0.0
Tennessee,Humphreys,58.0,21.0
Tennessee,Jackson,10.0,5.0
Tennessee,Jefferson,104.0,60.0
Tennessee,Johnson,46.0,26.0
Tennessee,Knox,1118.0,1282.0
Tennessee,Lake,14.0,5.0
Tennessee,Lauderdale,40.0,19.0
Tennessee,Lawrence,103.0,46.0
Tennessee,Lewis,28.0,12.0
Tennessee,Lincoln,55.0,26.0
Tennessee,Loudon,127.0,87.0
Tennessee,Macon,22.0,16.0
Tennessee,Madison,286.0,223.0
Tennessee,Marion,52.0,26.0
Tennessee,Marshall,55.0,44.0
Tennessee,Maury,211.0,134.0
Tennessee,McMinn,160.0,73.0
Tennessee,McNairy,51.0,10.0
Tennessee,Meigs,28.0,0.0
Tennessee,Monroe,110.0,62.0
Tennessee,Montgomery,258.0,414.0
Tennessee,Moore,10.0,0.0
Tennessee,Morgan,38.0,0.0
Tennessee,Obion,107.0,33.0
Tennessee,Overton,40.0,10.0
Tennessee,Perry,11.0,3.0
Tennessee,Pickett,10.0,7.0
Tennessee,Polk,55.0,37.0
Tennessee,Putnam,174.0,151.0
Tennessee,Rhea,71.0,39.0
Tennessee,Roane,132.0,55.0
Tennessee,Robertson,146.0,86.0
Tennessee,Rutherford,444.0,556.0
Tennessee,Scott,30.0,7.0
Tennessee,Sequatchie,18.0,10.0
Tennessee,Sevier,234.0,580.0
Tennessee,Shelby,1782.0,1958.0
Tennessee,Smith,28.0,8.0
Tennessee,Statewide Tennessee,16.0,36.0
Tennessee,Stewart,26.0,7.0
Tennessee,Sullivan,413.0,257.0
Tennessee,Sumner,289.0,395.0
Tennessee,Tipton,102.0,56.0
Tennessee,Trousdale,12.0,0.0
Tennessee,Unicoi,58.0,13.0
Tennessee,Union,24.0,8.0
Tennessee,Van Buren,0.0,0.0
Tennessee,Warren,89.0,45.0
Tennessee,Washington,334.0,291.0
Tennessee,Wayne,26.0,11.0
Tennessee,Weakley,100.0,35.0
Tennessee,White,46.0,22.0
Tennessee,Williamson,611.0,956.0
Tennessee,Wilson,269.0,310.0
Texas,Anderson,113.0,63.0
Texas,Andrews,28.0,10.0
Texas,Angelina,193.0,152.0
Texas,Aransas,48.0,61.0
Texas,Archer,22.0,6.0
Texas,Armstrong,10.0,0.0
Texas,Atascosa,66.0,50.0
Texas,Austin,66.0,54.0
Texas,Bailey,18.0,0.0
Texas,Bandera,59.0,57.0
Texas,Bastrop,126.0,126.0
Texas,Baylor,14.0,0.0
Texas,Bee,38.0,38.0
Texas,Bell,528.0,730.0
Texas,Bexar,1123.0,1369.0
Texas,Blanco,43.0,52.0
Texas,Borden,0.0,0.0
Texas,Bosque,54.0,24.0
Texas,Bowie,225.0,258.0
Texas,Brazoria,471.0,660.0
Texas,Brazos,348.0,680.0
Texas,Brewster,37.0,32.0
Texas,Briscoe,0.0,0.0
Texas,Brooks,6.0,0.0
Texas,Brown,132.0,66.0
Texas,Burleson,41.0,32.0
Texas,Burnet,128.0,161.0
Texas,Caldwell,76.0,46.0
Texas,Calhoun,49.0,33.0
Texas,Callahan,31.0,9.0
Texas,Cameron,584.0,582.0
Texas,Camp,29.0,18.0
Texas,Carson,28.0,0.0
Texas,Cass,115.0,34.0
Texas,Castro,18.0,0.0
Texas,Chambers,50.0,38.0
Texas,Cherokee,124.0,51.0
Texas,Childress,20.0,10.0
Texas,Clay,29.0,0.0
Texas,Cochran,10.0,0.0
Texas,Coke,10.0,0.0
Texas,Coleman,36.0,14.0
Texas,Collin,1126.0,1025.0
Texas,Collingsworth,14.0,0.0
Texas,Colorado,62.0,45.0
Texas,Comal,263.0,614.0
Texas,Comanche,30.0,13.0
Texas,Concho,0.0,0.0
Texas,Cooke,92.0,72.0
Texas,Coryell,104.0,78.0
Texas,Cottle,6.0,0.0
Texas,Crane,8.0,0.0
Texas,Crockett,12.0,10.0
Texas,Crosby,12.0,6.0
Texas,Culberson,0.0,0.0
Texas,Dallam,26.0,6.0
Texas,Dallas,297.0,2436.0
Texas,Dawson,42.0,7.0
Texas,DeWitt,62.0,19.0
Texas,Deaf Smith,35.0,11.0
Texas,Delta,16.0,0.0
Texas,Denton,891.0,1420.0
Texas,Dickens,8.0,0.0
Texas,Dimmit,16.0,17.0
Texas,Donley,16.0,0.0
Texas,Duval,0.0,7.0
Texas,Eastland,60.0,26.0
Texas,Ector,234.0,249.0
Texas,Edwards,9.0,8.0
Texas,El Paso,714.0,1864.0
Texas,Ellis,309.0,366.0
Texas,Erath,104.0,97.0
Texas,Falls,45.0,12.0
Texas,Fannin,79.0,32.0
Texas,Fayette,104.0,74.0
Texas,Fisher,20.0,0.0
Texas,Floyd,26.0,0.0
Texas,Foard,10.0,0.0
Texas,Fort Bend,657.0,1944.0
Texas,Franklin,32.0,15.0
Texas,Freestone,52.0,12.0
Texas,Frio,25.0,10.0
Texas,Gaines,54.0,11.0
Texas,Galveston,512.0,806.0
Texas,Garza,16.0,0.0
Texas,Gillespie,94.0,91.0
Texas,Glasscock,0.0,0.0
Texas,Goliad,20.0,8.0
Texas,Gonzales,57.0,22.0
Texas,Gray,70.0,21.0
Texas,Grayson,273.0,275.0
Texas,Gregg,305.0,328.0
Texas,Grimes,48.0,37.0
Texas,Guadalupe,174.0,299.0
Texas,Hale,88.0,52.0
Texas,Hall,10.0,0.0
Texas,Hamilton,34.0,0.0
Texas,Hansford,22.0,8.0
Texas,Hardeman,16.0,0.0
Texas,Hardin,133.0,58.0
Texas,Harris,366.0,2230.0
Texas,Harrison,140.0,93.0
Texas,Hartley,16.0,10.0
Texas,Haskell,24.0,6.0
Texas,Hays,276.0,666.0
Texas,Hemphill,16.0,8.0
Texas,Henderson,189.0,142.0
Texas,Hidalgo,602.0,1140.0
Texas,Hill,71.0,58.0
Texas,Hockley,48.0,26.0
Texas,Hood,139.0,151.0
Texas,Hopkins,78.0,50.0
Texas,Houston,62.0,20.0
Texas,Howard,90.0,76.0
Texas,Hudspeth,0.0,0.0
Texas,Hunt,195.0,173.0
Texas,Hutchinson,70.0,17.0
Texas,Irion,8.0,0.0
Texas,Jack,26.0,14.0
Texas,Jackson,42.0,29.0
Texas,Jasper,84.0,30.0
Texas,Jeff Davis,22.0,6.0
Texas,Jefferson,572.0,461.0
Texas,Jim Hogg,0.0,0.0
Texas,Jim Wells,48.0,35.0
Texas,Johnson,252.0,318.0
Texas,Jones,46.0,18.0
Texas,Karnes,42.0,26.0
Texas,Kaufman,179.0,206.0
Texas,Kendall,90.0,219.0
Texas,Kenedy,0.0,0.0
Texas,Kent,0.0,0.0
Texas,Kerr,184.0,203.0
Texas,Kimble,18.0,8.0
Texas,Kinney,9.0,0.0
Texas,Kleberg,43.0,63.0
Texas,Knox,16.0,0.0
Texas,La Salle,14.0,3.0
Texas,Lamar,141.0,91.0
Texas,Lamb,44.0,0.0
Texas,Lampasas,60.0,30.0
Texas,Lavaca,56.0,23.0
Texas,Lee,43.0,15.0
Texas,Leon,65.0,24.0
Texas,Liberty,138.0,66.0
Texas,Limestone,52.0,12.0
Texas,Lipscomb,24.0,0.0
Texas,Live Oak,26.0,18.0
Texas,Llano,51.0,72.0
Texas,Loving,0.0,0.0
Texas,Lubbock,516.0,1000.0
Texas,Lynn,17.0,0.0
Texas,Madison,30.0,26.0
Texas,Marion,20.0,3.0
Texas,Martin,22.0,0.0
Texas,Mason,18.0,16.0
Texas,Matagorda,92.0,55.0
Texas,Maverick,40.0,58.0
Texas,McCulloch,28.0,18.0
Texas,McLennan,584.0,548.0
Texas,McMullen,0.0,0.0
Texas,Medina,76.0,68.0
Texas,Menard,12.0,0.0
Texas,Midland,333.0,554.0
Texas,Milam,59.0,40.0
Texas,Mills,18.0,6.0
Texas,Mitchell,19.0,0.0
Texas,Montague,62.0,28.0
Texas,Montgomery,655.0,1632.0
Texas,Moore,66.0,39.0
Texas,Morris,40.0,7.0
Texas,Motley,8.0,0.0
Texas,Nacogdoches,130.0,123.0
Texas,Navarro,92.0,88.0
Texas,Newton,26.0,0.0
Texas,Nolan,48.0,25.0
Texas,Nueces,544.0,819.0
Texas,Ochiltree,44.0,8.0
Texas,Oldham,10.0,0.0
Texas,Orange,164.0,109.0
Texas,Palo Pinto,72.0,60.0
Texas,Panola,53.0,22.0
Texas,Parker,250.0,336.0
Texas,Parmer,30.0,11.0
Texas,Pecos,28.0,14.0
Texas,Polk,102.0,60.0
Texas,Potter,264.0,312.0
Texas,Presidio,12.0,0.0
Texas,Rains,28.0,12.0
Texas,Randall,220.0,323.0
Texas,Reagan,12.0,0.0
Texas,Real,13.0,12.0
Texas,Red River,32.0,10.0
Texas,Reeves,14.0,0.0
Texas,Refugio,12.0,8.0
Texas,Roberts,0.0,0.0
Texas,Robertson,46.0,20.0
Texas,Rockwall,159.0,337.0
Texas,Runnels,37.0,0.0
Texas,Rusk,132.0,50.0
Texas,Sabine,34.0,14.0
Texas,San Augustine,16.0,0.0
Texas,San Jacinto,24.0,12.0
Texas,San Patricio,105.0,109.0
Texas,San Saba,20.0,6.0
Texas,Schleicher,8.0,0.0
Texas,Scurry,41.0,32.0
Texas,Shackelford,22.0,0.0
Texas,Shelby,54.0,36.0
Texas,Sherman,14.0,0.0
Texas,Smith,597.0,688.0
Texas,Somervell,24.0,25.0
Texas,Starr,28.0,16.0
Texas,Statewide Texas,22.0,10.0
Texas,Stephens,20.0,10.0
Texas,Sterling,6.0,0.0
Texas,Stonewall,6.0,0.0
Texas,Sutton,16.0,0.0
Texas,Swisher,25.0,0.0
Texas,Tarrant,187.0,1476.0
Texas,Taylor,366.0,348.0
Texas,Terrell,0.0,0.0
Texas,Terry,27.0,0.0
Texas,Throckmorton,8.0,0.0
Texas,Titus,67.0,47.0
Texas,Tom Green,260.0,304.0
Texas,Travis,179.0,1523.0
Texas,Trinity,47.0,6.0
Texas,Tyler,56.0,16.0
Texas,Upshur,71.0,27.0
Texas,Upton,0.0,0.0
Texas,Uvalde,56.0,55.0
Texas,Val Verde,78.0,60.0
Texas,Van Zandt,140.0,56.0
Texas,Victoria,166.0,194.0
Texas,Walker,102.0,123.0
Texas,Waller,65.0,71.0
Texas,Ward,20.0,13.0
Texas,Washington,106.0,90.0
Texas,Webb,181.0,465.0
Texas,Wharton,123.0,86.0
Texas,Wheeler,24.0,12.0
Texas,Wichita,289.0,283.0
Texas,Wilbarger,35.0,23.0
Texas,Willacy,21.0,17.0
Texas,Williamson,670.0,1745.0
Texas,Wilson,68.0,47.0
Texas,Winkler,12.0,7.0
Texas,Wise,149.0,116.0
Texas,Wood,137.0,70.0
Texas,Yoakum,22.0,0.0
Texas,Young,56.0,27.0
Texas,Zapata,6.0,0.0
Texas,Zavala,8.0,0.0
Utah,Beaver,0.0,0.0
Utah,Box Elder,32.0,144.0
Utah,Cache,72.0,558.0
Utah,Carbon,24.0,35.0
Utah,Daggett,0.0,6.0
Utah,Davis,143.0,1301.0
Utah,Duchesne,14.0,40.0
Utah,Emery,0.0,0.0
Utah,Garfield,0.0,20.0
Utah,Grand,33.0,124.0
Utah,Iron,56.0,277.0
Utah,Juab,0.0,8.0
Utah,Kane,7.0,84.0
Utah,Millard,0.0,8.0
Utah,Morgan,6.0,46.0
Utah,Piute,0.0,0.0
Utah,Rich,0.0,25.0
Utah,Salt Lake,1158.0,902.0
Utah,San Juan,7.0,14.0
Utah,Sanpete,8.0,32.0
Utah,Sevier,14.0,38.0
Utah,Statewide Utah,10.0,0.0
Utah,Summit,99.0,763.0
Utah,Tooele,36.0,159.0
Utah,Uintah,22.0,123.0
Utah,Utah,223.0,1274.0
Utah,Wasatch,27.0,195.0
Utah,Washington,96.0,1092.0
Utah,Wayne,0.0,0.0
Utah,Weber,160.0,890.0
Vermont,Addison,102.0,80.0
Vermont,Bennington,114.0,131.0
Vermont,Caledonia,87.0,53.0
Vermont,Chittenden,472.0,607.0
Vermont,Essex,12.0,0.0
Vermont,Franklin,84.0,72.0
Vermont,Grand Isle,20.0,22.0
Vermont,Lamoille,69.0,114.0
Vermont,Orange,74.0,37.0
Vermont,Orleans,71.0,47.0
Vermont,Rutland,154.0,157.0
Vermont,Statewide Vermont,14.0,0.0
Vermont,Washington,346.0,144.0
Vermont,Windham,144.0,159.0
Vermont,Windsor,179.0,208.0
Virginia,Accomack,95.0,92.0
Virginia,Albemarle,250.0,402.0
Virginia,Alexandria city,768.0,624.0
Virginia,Alleghany,60.0,9.0
Virginia,Amelia,28.0,18.0
Virginia,Amherst,92.0,28.0
Virginia,Appomattox,58.0,24.0
Virginia,Arlington,858.0,1128.0
Virginia,Augusta,214.0,139.0
Virginia,Bath,18.0,12.0
Virginia,Bedford,224.0,257.0
Virginia,Bland,12.0,0.0
Virginia,Botetourt,122.0,60.0
Virginia,Bristol city,82.0,34.0
Virginia,Brunswick,28.0,12.0
Virginia,Buchanan,42.0,9.0
Virginia,Buckingham,39.0,10.0
Virginia,Buena Vista city,16.0,7.0
Virginia,Campbell,137.0,110.0
Virginia,Caroline,73.0,24.0
Virginia,Carroll,76.0,29.0
Virginia,Charles City,22.0,10.0
Virginia,Charlotte,30.0,15.0
Virginia,Charlottesville city,256.0,230.0
Virginia,Chesapeake city,424.0,706.0
Virginia,Chesterfield,551.0,944.0
Virginia,Clarke,60.0,57.0
Virginia,Colonial Heights city,50.0,62.0
Virginia,Covington city,46.0,12.0
Virginia,Craig,10.0,0.0
Virginia,Culpeper,99.0,84.0
Virginia,Cumberland,8.0,8.0
Virginia,Danville city,168.0,88.0
Virginia,Dickenson,14.0,0.0
Virginia,Dinwiddie,38.0,22.0
Virginia,Emporia city,32.0,18.0
Virginia,Essex,28.0,18.0
Virginia,Fairfax,1047.0,1207.0
Virginia,Fairfax city,132.0,177.0
Virginia,Falls Church city,50.0,97.0
Virginia,Fauquier,204.0,206.0
Virginia,Floyd,48.0,24.0
Virginia,Fluvanna,46.0,37.0
Virginia,Franklin,99.0,118.0
Virginia,Franklin city,33.0,25.0
Virginia,Frederick,144.0,172.0
Virginia,Fredericksburg city,110.0,149.0
Virginia,Galax city,32.0,22.0
Virginia,Giles,39.0,8.0
Virginia,Gloucester,69.0,103.0
Virginia,Goochland,70.0,66.0
Virginia,Grayson,18.0,21.0
Virginia,Greene,22.0,37.0
Virginia,Greensville,6.0,6.0
Virginia,Halifax,106.0,42.0
Virginia,Hampton city,243.0,302.0
Virginia,Hanover,244.0,339.0
Virginia,Harrisonburg city,153.0,132.0
Virginia,Henrico,808.0,1198.0
Virginia,Henry,150.0,44.0
Virginia,Highland,10.0,0.0
Virginia,Hopewell city,69.0,29.0
Virginia,Isle of Wight,94.0,101.0
Virginia,James City,119.0,259.0
Virginia,King George,50.0,48.0
Virginia,King William,27.0,31.0
Virginia,King and Queen,22.0,10.0
Virginia,Lancaster,56.0,43.0
Virginia,Lee,24.0,10.0
Virginia,Lexington city,50.0,20.0
Virginia,Loudoun,532.0,1268.0
Virginia,Louisa,67.0,78.0
Virginia,Lunenburg,36.0,0.0
Virginia,Lynchburg city,266.0,260.0
Virginia,Madison,33.0,30.0
Virginia,Manassas Park city,11.0,27.0
Virginia,Manassas city,93.0,110.0
Virginia,Martinsville city,96.0,44.0
Virginia,Mathews,33.0,11.0
Virginia,Mecklenburg,85.0,74.0
Virginia,Middlesex,35.0,42.0
Virginia,Montgomery,220.0,228.0
Virginia,Nelson,44.0,44.0
Virginia,New Kent,49.0,60.0
Virginia,Newport News city,382.0,592.0
Virginia,Norfolk city,582.0,680.0
Virginia,Northampton,38.0,27.0
Virginia,Northumberland,55.0,39.0
Virginia,Norton city,9.0,6.0
Virginia,Nottoway,54.0,22.0
Virginia,Orange,79.0,52.0
Virginia,Page,58.0,25.0
Virginia,Patrick,36.0,6.0
Virginia,Petersburg city,107.0,59.0
Virginia,Pittsylvania,171.0,54.0
Virginia,Poquoson city,19.0,23.0
Virginia,Portsmouth city,200.0,174.0
Virginia,Powhatan,54.0,71.0
Virginia,Prince Edward,57.0,48.0
Virginia,Prince George,58.0,49.0
Virginia,Prince William,543.0,1034.0
Virginia,Pulaski,99.0,54.0
Virginia,Radford city,56.0,40.0
Virginia,Rappahannock,28.0,16.0
Virginia,Richmond,33.0,6.0
Virginia,Richmond city,772.0,769.0
Virginia,Roanoke,208.0,283.0
Virginia,Roanoke city,323.0,336.0
Virginia,Rockbridge,56.0,17.0
Virginia,Rockingham,224.0,111.0
Virginia,Russell,46.0,13.0
Virginia,Salem city,88.0,84.0
Virginia,Scott,20.0,10.0
Virginia,Shenandoah,146.0,65.0
Virginia,Smyth,62.0,19.0
Virginia,Southampton,45.0,22.0
Virginia,Spotsylvania,184.0,318.0
Virginia,Stafford,166.0,288.0
Virginia,Statewide Virginia,20.0,4.0
Virginia,Staunton city,115.0,95.0
Virginia,Suffolk city,208.0,189.0
Virginia,Surry,20.0,4.0
Virginia,Sussex,37.0,7.0
Virginia,Tazewell,104.0,63.0
Virginia,Virginia Beach city,670.0,1916.0
Virginia,Warren,96.0,84.0
Virginia,Washington,121.0,95.0
Virginia,Waynesboro city,80.0,81.0
Virginia,Westmoreland,77.0,29.0
Virginia,Williamsburg city,49.0,99.0
Virginia,Winchester city,114.0,143.0
Virginia,Wise,60.0,29.0
Virginia,Wythe,66.0,45.0
Virginia,York,102.0,170.0
Washington,Adams,45.0,27.0
Washington,Asotin,43.0,50.0
Washington,Benton,319.0,759.0
Washington,Chelan,245.0,393.0
Washington,Clallam,164.0,257.0
Washington,Clark,675.0,1592.0
Washington,Columbia,12.0,8.0
Washington,Cowlitz,184.0,239.0
